language,algorithm,instance_id,case,n,run,target,sum_values,exists,recursive_calls,time_seconds,time_ms
Java,Backtracking,356,average,14,26,2847,6816,true,5476,0.0000193000,0.019300
Java,Backtracking,357,average,14,27,4694,8327,true,485,0.0000021990,0.002199
Java,Backtracking,358,average,14,28,3205,7293,true,7,0.0000001000,0.000100
Java,Backtracking,359,average,14,29,4705,8107,true,1877,0.0000062990,0.006299
Java,Backtracking,360,average,14,30,3659,8255,true,36,0.0000005000,0.000500
Java,Backtracking,361,average,15,1,4309,7523,true,296,0.0000022000,0.002200
Java,Backtracking,362,average,15,2,2916,6969,true,311,0.0000017000,0.001700
Java,Backtracking,363,average,15,3,3241,7826,true,1876,0.0000082000,0.008200
Java,Backtracking,364,average,15,4,3961,7152,true,897,0.0000241000,0.024100
Java,Backtracking,365,average,15,5,4228,7791,true,568,0.0000029000,0.002900
Java,Backtracking,366,average,15,6,3061,6964,true,6264,0.0000230000,0.023000
Java,Backtracking,367,average,15,7,3232,5733,true,3312,0.0000119000,0.011900
Java,Backtracking,368,average,15,8,3579,8253,true,466,0.0000020000,0.002000
Java,Backtracking,369,average,15,9,4326,8015,true,4629,0.0000159000,0.015900
Java,Backtracking,370,average,15,10,3454,5884,true,867,0.0000037000,0.003700
Java,Backtracking,371,average,15,11,4599,9687,true,2889,0.0000101990,0.010199
Java,Backtracking,372,average,15,12,3152,7754,true,2801,0.0000105000,0.010500
Java,Backtracking,373,average,15,13,3120,7783,true,1430,0.0000051990,0.005199
Java,Backtracking,374,average,15,14,3519,8582,true,652,0.0000027000,0.002700
Java,Backtracking,375,average,15,15,4040,7355,true,3230,0.0000111990,0.011199
Java,Backtracking,376,average,15,16,2651,5257,true,137,0.0000006000,0.000600
Java,Backtracking,377,average,15,17,3872,7602,true,1021,0.0000038990,0.003899
Java,Backtracking,378,average,15,18,4689,8046,true,71,0.0000005000,0.000500
Java,Backtracking,379,average,15,19,4943,8298,true,446,0.0000021000,0.002100
Java,Backtracking,380,average,15,20,3317,7114,true,3962,0.0000142010,0.014201
Java,Backtracking,381,average,15,21,4397,7765,true,548,0.0000022000,0.002200
Java,Backtracking,382,average,15,22,3506,7229,true,3194,0.0000113000,0.011300
Java,Backtracking,383,average,15,23,3579,6760,true,6656,0.0000243000,0.024300
Java,Backtracking,384,average,15,24,2928,6757,true,6353,0.0000224000,0.022400
Java,Backtracking,385,average,15,25,4505,7539,true,8394,0.0000285990,0.028599
Java,Backtracking,386,average,15,26,3190,7713,true,3997,0.0000142000,0.014200
Java,Backtracking,387,average,15,27,3663,7036,true,1639,0.0000063000,0.006300
Java,Backtracking,388,average,15,28,3005,7405,true,5427,0.0000192000,0.019200
Java,Backtracking,389,average,15,29,4593,8649,true,1204,0.0000047000,0.004700
Java,Backtracking,390,average,15,30,4223,7649,true,1546,0.0000062000,0.006200
Java,Backtracking,391,average,16,1,3724,6784,true,1700,0.0000062990,0.006299
Java,Backtracking,392,average,16,2,3776,7088,true,864,0.0000035010,0.003501
Java,Backtracking,393,average,16,3,2868,6350,true,883,0.0000035990,0.003599
Java,Backtracking,394,average,16,4,3591,6459,true,442,0.0000021000,0.002100
Java,Backtracking,395,average,16,5,2178,5271,true,7651,0.0000264000,0.026400
Java,Backtracking,396,average,16,6,4008,7834,true,554,0.0000026000,0.002600
Java,Backtracking,397,average,16,7,4891,8586,true,4158,0.0000144000,0.014400
Java,Backtracking,398,average,16,8,5144,8886,true,5996,0.0000204000,0.020400
Java,Backtracking,399,average,16,9,4819,8889,true,869,0.0000033000,0.003300
Java,Backtracking,400,average,16,10,3334,8157,true,4876,0.0000175010,0.017501
Java,Backtracking,401,average,16,11,5013,8881,true,5149,0.0000172000,0.017200
Java,Backtracking,402,average,16,12,3597,7903,true,725,0.0000031990,0.003199
Java,Backtracking,403,average,16,13,3747,8288,true,542,0.0000023000,0.002300
Java,Backtracking,404,average,16,14,4201,7274,true,1697,0.0000062000,0.006200
Java,Backtracking,405,average,16,15,5032,8404,true,1716,0.0000064000,0.006400
Java,Backtracking,406,average,16,16,3748,6730,true,3125,0.0000111000,0.011100
Java,Backtracking,407,average,16,17,4441,7455,true,29,0.0000003000,0.000300
Java,Backtracking,408,average,16,18,5673,9966,true,469,0.0000020010,0.002001
Java,Backtracking,409,average,16,19,3775,7715,true,3508,0.0000125000,0.012500
Java,Backtracking,410,average,16,20,4835,8613,true,3306,0.0000121000,0.012100
Java,Backtracking,411,average,16,21,3748,6754,true,4435,0.0000148000,0.014800
Java,Backtracking,412,average,16,22,4497,8649,true,10640,0.0000359010,0.035901
Java,Backtracking,413,average,16,23,3657,7037,true,928,0.0000036000,0.003600
Java,Backtracking,414,average,16,24,5211,9870,true,5177,0.0000183000,0.018300
Java,Backtracking,415,average,16,25,5303,9176,true,168,0.0000009000,0.000900
Java,Backtracking,416,average,16,26,4128,7897,true,2662,0.0000096010,0.009601
Java,Backtracking,417,average,16,27,4457,9018,true,5653,0.0000203000,0.020300
Java,Backtracking,418,average,16,28,4950,9240,true,196,0.0000008000,0.000800
Java,Backtracking,419,average,16,29,3950,8070,true,1924,0.0000071000,0.007100
Java,Backtracking,420,average,16,30,3350,7430,true,414,0.0000020000,0.002000
Java,Backtracking,421,average,18,1,4402,8751,true,938,0.0000039000,0.003900
Java,Backtracking,422,average,18,2,3311,8173,true,67,0.0000004000,0.000400
Java,Backtracking,423,average,18,3,4792,9055,true,5080,0.0000181010,0.018101
Java,Backtracking,424,average,18,4,3801,8352,true,1159,0.0000045990,0.004599
Java,Backtracking,425,average,18,5,4768,10515,true,907,0.0000040010,0.004001
Java,Backtracking,426,average,18,6,5130,8895,true,3489,0.0000122990,0.012299
Java,Backtracking,427,average,18,7,5713,9587,true,3132,0.0000107010,0.010701
Java,Backtracking,428,average,18,8,4374,8735,true,3215,0.0000117990,0.011799
Java,Backtracking,429,average,18,9,4191,7384,true,6334,0.0000217000,0.021700
Java,Backtracking,430,average,18,10,2438,5231,true,624,0.0000030010,0.003001
Java,Backtracking,431,average,18,11,4169,8686,true,1134,0.0000043990,0.004399
Java,Backtracking,432,average,18,12,4840,9570,true,2759,0.0000104010,0.010401
Java,Backtracking,433,average,18,13,3257,7940,true,210,0.0000011000,0.001100
Java,Backtracking,434,average,18,14,4090,9430,true,1397,0.0000056000,0.005600
Java,Backtracking,435,average,18,15,4287,7681,true,348,0.0000016000,0.001600
Java,Backtracking,436,average,18,16,5060,9310,true,380,0.0000137000,0.013700
Java,Backtracking,437,average,18,17,3948,7378,true,78,0.0000024990,0.002499
Java,Backtracking,438,average,18,18,5048,10247,true,7473,0.0000128000,0.012800
Java,Backtracking,439,average,18,19,5361,9819,true,109,0.0000004990,0.000499
Java,Backtracking,440,average,18,20,4461,8860,true,2244,0.0000045010,0.004501
Java,Backtracking,441,average,18,21,5485,9936,true,574,0.0000014000,0.001400
Java,Backtracking,442,average,18,22,5549,9276,true,232,0.0000007000,0.000700
Java,Backtracking,443,average,18,23,4714,10029,true,1634,0.0000033000,0.003300
Java,Backtracking,444,average,18,24,6316,10853,true,3781,0.0000071000,0.007100
Java,Backtracking,445,average,18,25,4232,9932,true,3088,0.0000053990,0.005399
Java,Backtracking,446,average,18,26,2829,7039,true,1591,0.0000032010,0.003201
Java,Backtracking,447,average,18,27,7054,11999,true,3988,0.0000067990,0.006799
Java,Backtracking,448,average,18,28,5224,8969,true,1762,0.0000033010,0.003301
Java,Backtracking,449,average,18,29,5056,10416,true,392,0.0000009000,0.000900
Java,Backtracking,450,average,18,30,4034,8159,true,7533,0.0000118010,0.011801
Java,Backtracking,451,average,20,1,4459,10955,true,2752,0.0000053990,0.005399
Java,Backtracking,452,average,20,2,4426,10985,true,341,0.0000013010,0.001301
Java,Backtracking,453,average,20,3,6097,11679,true,985,0.0000025000,0.002500
Java,Backtracking,454,average,20,4,5746,10047,true,1107,0.0000027990,0.002799
Java,Backtracking,455,average,20,5,4999,8802,true,378,0.0000012990,0.001299
Java,Backtracking,456,average,20,6,5106,11310,true,17,0.0000002000,0.000200
Java,Backtracking,457,average,20,7,4917,9116,true,775,0.0000021010,0.002101
Java,Backtracking,458,average,20,8,5670,9986,true,2946,0.0000061990,0.006199
Java,Backtracking,459,average,20,9,4949,8825,true,3030,0.0000059000,0.005900
Java,Backtracking,460,average,20,10,4494,8032,true,19027,0.0000341990,0.034199
Java,Backtracking,461,average,20,11,4875,9473,true,256,0.0000009010,0.000901
Java,Backtracking,462,average,20,12,4930,9150,true,3053,0.0000068000,0.006800
Java,Backtracking,463,average,20,13,3828,9406,true,11352,0.0000210990,0.021099
Java,Backtracking,464,average,20,14,5155,9702,true,40,0.0000003000,0.000300
Java,Backtracking,465,average,20,15,4569,10348,true,1836,0.0000034000,0.003400
Java,Backtracking,466,average,20,16,6107,10236,true,811,0.0000021000,0.002100
Java,Backtracking,467,average,20,17,5601,10458,true,2719,0.0000046000,0.004600
Java,Backtracking,468,average,20,18,5521,11794,true,830,0.0000017010,0.001701
Java,Backtracking,469,average,20,19,3904,8839,true,200,0.0000005000,0.000500
Java,Backtracking,470,average,20,20,4315,9031,true,563,0.0000014000,0.001400
Java,Backtracking,471,average,20,21,5370,10493,true,1584,0.0000029010,0.002901
Java,Backtracking,472,average,20,22,5064,11629,true,578,0.0000012000,0.001200
Java,Backtracking,473,average,20,23,5197,9754,true,2148,0.0000036000,0.003600
Java,Backtracking,474,average,20,24,4738,10115,true,1588,0.0000029990,0.002999
Java,Backtracking,475,average,20,25,5461,10626,true,272,0.0000008000,0.000800
Java,Backtracking,476,average,20,26,7036,12203,true,421,0.0000009000,0.000900
Java,Backtracking,477,average,20,27,4643,8850,true,18,0.0000002000,0.000200
Java,Backtracking,478,average,20,28,3269,7703,true,1996,0.0000035000,0.003500
Java,Backtracking,479,average,20,29,6712,12101,true,620,0.0000045000,0.004500
Java,Backtracking,480,average,20,30,5227,11311,true,6856,0.0000103990,0.010399
Java,Backtracking,481,worst,8,1,4732,4731,false,511,0.0000009990,0.000999
Java,Backtracking,482,worst,8,2,2976,2975,false,511,0.0000006990,0.000699
Java,Backtracking,483,worst,8,3,3050,3049,false,511,0.0000008000,0.000800
Java,Backtracking,484,worst,8,4,4943,4942,false,511,0.0000008000,0.000800
Java,Backtracking,485,worst,8,5,4505,4504,false,511,0.0000008000,0.000800
Java,Backtracking,486,worst,8,6,4002,4001,false,511,0.0000008000,0.000800
Java,Backtracking,487,worst,8,7,4387,4386,false,511,0.0000006990,0.000699
Java,Backtracking,488,worst,8,8,2699,2698,false,511,0.0000008000,0.000800
Java,Backtracking,489,worst,8,9,4920,4919,false,511,0.0000008000,0.000800
Java,Backtracking,490,worst,8,10,5543,5542,false,511,0.0000007990,0.000799
Java,Backtracking,491,worst,8,11,4576,4575,false,511,0.0000006990,0.000699
Java,Backtracking,492,worst,8,12,5876,5875,false,511,0.0000007990,0.000799
Java,Backtracking,493,worst,8,13,4823,4822,false,511,0.0000008000,0.000800
Java,Backtracking,494,worst,8,14,3162,3161,false,511,0.0000008000,0.000800
Java,Backtracking,495,worst,8,15,2527,2526,false,511,0.0000008000,0.000800
Java,Backtracking,496,worst,8,16,3903,3902,false,511,0.0000007000,0.000700
Java,Backtracking,497,worst,8,17,4736,4735,false,511,0.0000008000,0.000800
Java,Backtracking,498,worst,8,18,3877,3876,false,511,0.0000007000,0.000700
Java,Backtracking,499,worst,8,19,4428,4427,false,511,0.0000008000,0.000800
Java,Backtracking,500,worst,8,20,4478,4477,false,511,0.0000008000,0.000800
Java,Backtracking,501,worst,8,21,5039,5038,false,511,0.0000008000,0.000800
Java,Backtracking,502,worst,8,22,3240,3239,false,511,0.0000008010,0.000801
Java,Backtracking,503,worst,8,23,4495,4494,false,511,0.0000008000,0.000800
Java,Backtracking,504,worst,8,24,3727,3726,false,511,0.0000007990,0.000799
Java,Backtracking,505,worst,8,25,3626,3625,false,511,0.0000006990,0.000699
Java,Backtracking,506,worst,8,26,4222,4221,false,511,0.0000008000,0.000800
Java,Backtracking,507,worst,8,27,4195,4194,false,511,0.0000008000,0.000800
Java,Backtracking,508,worst,8,28,3458,3457,false,511,0.0000008000,0.000800
Java,Backtracking,509,worst,8,29,4655,4654,false,511,0.0000007990,0.000799
Java,Backtracking,510,worst,8,30,3410,3409,false,511,0.0000008000,0.000800
Java,Backtracking,511,worst,10,1,5503,5502,false,2047,0.0000027990,0.002799
Java,Backtracking,512,worst,10,2,4785,4784,false,2047,0.0000029000,0.002900
Java,Backtracking,513,worst,10,3,4752,4751,false,2047,0.0000029000,0.002900
Java,Backtracking,514,worst,10,4,4903,4902,false,2047,0.0000028000,0.002800
Java,Backtracking,515,worst,10,5,5139,5138,false,2047,0.0000028000,0.002800
Java,Backtracking,516,worst,10,6,4500,4499,false,2047,0.0000027990,0.002799
Java,Backtracking,517,worst,10,7,4349,4348,false,2047,0.0000026990,0.002699
Java,Backtracking,518,worst,10,8,5357,5356,false,2047,0.0000029000,0.002900
Java,Backtracking,519,worst,10,9,4957,4956,false,2047,0.0000027000,0.002700
Java,Backtracking,520,worst,10,10,5106,5105,false,2047,0.0000028000,0.002800
Java,Backtracking,521,worst,10,11,6212,6211,false,2047,0.0000028000,0.002800
Java,Backtracking,522,worst,10,12,4392,4391,false,2047,0.0000028010,0.002801
Java,Backtracking,523,worst,10,13,4742,4741,false,2047,0.0000028000,0.002800
Java,Backtracking,524,worst,10,14,4602,4601,false,2047,0.0000027000,0.002700
Java,Backtracking,525,worst,10,15,6380,6379,false,2047,0.0000027990,0.002799
Java,Backtracking,526,worst,10,16,3750,3749,false,2047,0.0000029000,0.002900
Java,Backtracking,527,worst,10,17,5180,5179,false,2047,0.0000028010,0.002801
Java,Backtracking,528,worst,10,18,4032,4031,false,2047,0.0000028000,0.002800
Java,Backtracking,529,worst,10,19,4393,4392,false,2047,0.0000028000,0.002800
Java,Backtracking,530,worst,10,20,6250,6249,false,2047,0.0000027990,0.002799
Java,Backtracking,531,worst,10,21,5274,5273,false,2047,0.0000026990,0.002699
Java,Backtracking,532,worst,10,22,4913,4912,false,2047,0.0000029000,0.002900
Java,Backtracking,533,worst,10,23,4348,4347,false,2047,0.0000028000,0.002800
Java,Backtracking,534,worst,10,24,5342,5341,false,2047,0.0000027990,0.002799
Java,Backtracking,535,worst,10,25,5657,5656,false,2047,0.0000028000,0.002800
Java,Backtracking,536,worst,10,26,6561,6560,false,2047,0.0000028010,0.002801
Java,Backtracking,537,worst,10,27,5361,5360,false,2047,0.0000027000,0.002700
Java,Backtracking,538,worst,10,28,4783,4782,false,2047,0.0000027990,0.002799
Java,Backtracking,539,worst,10,29,5332,5331,false,2047,0.0000028010,0.002801
Java,Backtracking,540,worst,10,30,5605,5604,false,2047,0.0000028010,0.002801
Java,Backtracking,541,worst,12,1,6220,6219,false,8191,0.0000115000,0.011500
Java,Backtracking,542,worst,12,2,6056,6055,false,8191,0.0000116000,0.011600
Java,Backtracking,543,worst,12,3,5347,5346,false,8191,0.0000113000,0.011300
Java,Backtracking,544,worst,12,4,6472,6471,false,8191,0.0000112990,0.011299
Java,Backtracking,545,worst,12,5,7324,7323,false,8191,0.0000115010,0.011501
Java,Backtracking,546,worst,12,6,6138,6137,false,8191,0.0000113000,0.011300
Java,Backtracking,547,worst,12,7,4262,4261,false,8191,0.0000113990,0.011399
Java,Backtracking,548,worst,12,8,8387,8386,false,8191,0.0000114010,0.011401
Java,Backtracking,549,worst,12,9,5082,5081,false,8191,0.0000113000,0.011300
Java,Backtracking,550,worst,12,10,6820,6819,false,8191,0.0000113990,0.011399
Java,Backtracking,551,worst,12,11,4730,4729,false,8191,0.0000114000,0.011400
Java,Backtracking,552,worst,12,12,4486,4485,false,8191,0.0000114010,0.011401
Java,Backtracking,553,worst,12,13,6123,6122,false,8191,0.0000114000,0.011400
Java,Backtracking,554,worst,12,14,6817,6816,false,8191,0.0000114010,0.011401
Java,Backtracking,555,worst,12,15,5752,5751,false,8191,0.0000113000,0.011300
Java,Backtracking,556,worst,12,16,5506,5505,false,8191,0.0000113000,0.011300
Java,Backtracking,557,worst,12,17,4709,4708,false,8191,0.0000113010,0.011301
Java,Backtracking,558,worst,12,18,7111,7110,false,8191,0.0000113000,0.011300
Java,Backtracking,559,worst,12,19,6456,6455,false,8191,0.0000113990,0.011399
Java,Backtracking,560,worst,12,20,5966,5965,false,8191,0.0000115000,0.011500
Java,Backtracking,561,worst,12,21,5745,5744,false,8191,0.0000114000,0.011400
Java,Backtracking,562,worst,12,22,5288,5287,false,8191,0.0000114000,0.011400
Java,Backtracking,563,worst,12,23,6447,6446,false,8191,0.0000113000,0.011300
Java,Backtracking,564,worst,12,24,6687,6686,false,8191,0.0000113990,0.011399
Java,Backtracking,565,worst,12,25,3130,3129,false,8191,0.0000114000,0.011400
Java,Backtracking,566,worst,12,26,6154,6153,false,8191,0.0000113010,0.011301
Java,Backtracking,567,worst,12,27,4718,4717,false,8191,0.0000113000,0.011300
Java,Backtracking,568,worst,12,28,5640,5639,false,8191,0.0000113990,0.011399
Java,Backtracking,569,worst,12,29,5526,5525,false,8191,0.0000114000,0.011400
Java,Backtracking,570,worst,12,30,8384,8383,false,8191,0.0000113010,0.011301
Java,Backtracking,571,worst,14,1,7694,7693,false,32767,0.0000440990,0.044099
Java,Backtracking,572,worst,14,2,6858,6857,false,32767,0.0000442000,0.044200
Java,Backtracking,573,worst,14,3,8059,8058,false,32767,0.0000442010,0.044201
Java,Backtracking,574,worst,14,4,6916,6915,false,32767,0.0000444000,0.044400
Java,Backtracking,575,worst,14,5,8824,8823,false,32767,0.0000441000,0.044100
Java,Backtracking,576,worst,14,6,5524,5523,false,32767,0.0000440990,0.044099
Java,Backtracking,577,worst,14,7,6543,6542,false,32767,0.0000443010,0.044301
Java,Backtracking,578,worst,14,8,7190,7189,false,32767,0.0000443000,0.044300
Java,Backtracking,579,worst,14,9,6511,6510,false,32767,0.0000444000,0.044400
Java,Backtracking,580,worst,14,10,5591,5590,false,32767,0.0000441000,0.044100
Java,Backtracking,581,worst,14,11,5900,5899,false,32767,0.0000442010,0.044201
Java,Backtracking,582,worst,14,12,6983,6982,false,32767,0.0000442000,0.044200
Java,Backtracking,583,worst,14,13,7856,7855,false,32767,0.0000441010,0.044101
Java,Backtracking,584,worst,14,14,7058,7057,false,32767,0.0000442000,0.044200
Java,Backtracking,585,worst,14,15,5492,5491,false,32767,0.0000438010,0.043801
Java,Backtracking,586,worst,14,16,6876,6875,false,32767,0.0000440000,0.044000
Java,Backtracking,587,worst,14,17,5868,5867,false,32767,0.0000441010,0.044101
Java,Backtracking,588,worst,14,18,5779,5778,false,32767,0.0000441000,0.044100
Java,Backtracking,589,worst,14,19,8526,8525,false,32767,0.0000441010,0.044101
Java,Backtracking,590,worst,14,20,6906,6905,false,32767,0.0000442000,0.044200
Java,Backtracking,591,worst,14,21,6206,6205,false,32767,0.0000441010,0.044101
Java,Backtracking,592,worst,14,22,5879,5878,false,32767,0.0000445000,0.044500
Java,Backtracking,593,worst,14,23,6340,6339,false,32767,0.0000442000,0.044200
Java,Backtracking,594,worst,14,24,8349,8348,false,32767,0.0000441000,0.044100
Java,Backtracking,595,worst,14,25,4611,4610,false,32767,0.0000443000,0.044300
Java,Backtracking,596,worst,14,26,6171,6170,false,32767,0.0000440000,0.044000
Java,Backtracking,597,worst,14,27,7266,7265,false,32767,0.0000444990,0.044499
Java,Backtracking,598,worst,14,28,6500,6499,false,32767,0.0000440010,0.044001
Java,Backtracking,599,worst,14,29,8834,8833,false,32767,0.0000440010,0.044001
Java,Backtracking,600,worst,14,30,4068,4067,false,32767,0.0000440010,0.044001
Java,Backtracking,601,worst,15,1,7608,7607,false,65535,0.0000691000,0.069100
Java,Backtracking,602,worst,15,2,8631,8630,false,65535,0.0000675990,0.067599
Java,Backtracking,603,worst,15,3,8835,8834,false,65535,0.0000676000,0.067600
Java,Backtracking,604,worst,15,4,8175,8174,false,65535,0.0000653990,0.065399
Java,Backtracking,605,worst,15,5,8574,8573,false,65535,0.0000666000,0.066600
Java,Backtracking,606,worst,15,6,6564,6563,false,65535,0.0000681000,0.068100
Java,Backtracking,607,worst,15,7,8682,8681,false,65535,0.0000682000,0.068200
Java,Backtracking,608,worst,15,8,7426,7425,false,65535,0.0000681000,0.068100
Java,Backtracking,609,worst,15,9,6988,6987,false,65535,0.0000687000,0.068700
Java,Backtracking,610,worst,15,10,6163,6162,false,65535,0.0000688000,0.068800
Java,Backtracking,611,worst,15,11,8259,8258,false,65535,0.0000675000,0.067500
Java,Backtracking,612,worst,15,12,7577,7576,false,65535,0.0000685000,0.068500
Java,Backtracking,613,worst,15,13,6779,6778,false,65535,0.0000701990,0.070199
Java,Backtracking,614,worst,15,14,7824,7823,false,65535,0.0000670010,0.067001
Java,Backtracking,615,worst,15,15,6921,6920,false,65535,0.0000688000,0.068800
Java,Backtracking,616,worst,15,16,7632,7631,false,65535,0.0000685000,0.068500
Java,Backtracking,617,worst,15,17,5919,5918,false,65535,0.0000676000,0.067600
Java,Backtracking,618,worst,15,18,9447,9446,false,65535,0.0000689000,0.068900
Java,Backtracking,619,worst,15,19,7500,7499,false,65535,0.0000748990,0.074899
Java,Backtracking,620,worst,15,20,7764,7763,false,65535,0.0000678000,0.067800
Java,Backtracking,621,worst,15,21,7626,7625,false,65535,0.0000661000,0.066100
Java,Backtracking,622,worst,15,22,6042,6041,false,65535,0.0000672990,0.067299
Java,Backtracking,623,worst,15,23,6791,6790,false,65535,0.0000667000,0.066700
Java,Backtracking,624,worst,15,24,9079,9078,false,65535,0.0000677990,0.067799
Java,Backtracking,625,worst,15,25,9150,9149,false,65535,0.0000674000,0.067400
Java,Backtracking,626,worst,15,26,6354,6353,false,65535,0.0000795000,0.079500
Java,Backtracking,627,worst,15,27,8368,8367,false,65535,0.0000677010,0.067701
Java,Backtracking,628,worst,15,28,8305,8304,false,65535,0.0000673000,0.067300
Java,Backtracking,629,worst,15,29,8284,8283,false,65535,0.0000678990,0.067899
Java,Backtracking,630,worst,15,30,6659,6658,false,65535,0.0000698990,0.069899
Java,Backtracking,631,worst,16,1,9288,9287,false,131071,0.0001766000,0.176600
Java,Backtracking,632,worst,16,2,8169,8168,false,131071,0.0001765990,0.176599
Java,Backtracking,633,worst,16,3,7563,7562,false,131071,0.0001771000,0.177100
Java,Backtracking,634,worst,16,4,8817,8816,false,131071,0.0001793010,0.179301
Java,Backtracking,635,worst,16,5,10507,10506,false,131071,0.0001763000,0.176300
Java,Backtracking,636,worst,16,6,6426,6425,false,131071,0.0001770000,0.177000
Java,Backtracking,637,worst,16,7,9137,9136,false,131071,0.0001768990,0.176899
Java,Backtracking,638,worst,16,8,8137,8136,false,131071,0.0001769990,0.176999
Java,Backtracking,639,worst,16,9,5983,5982,false,131071,0.0001764000,0.176400
Java,Backtracking,640,worst,16,10,8268,8267,false,131071,0.0001769990,0.176999
Java,Backtracking,641,worst,16,11,8061,8060,false,131071,0.0001766000,0.176600
Java,Backtracking,642,worst,16,12,7024,7023,false,131071,0.0001767000,0.176700
Java,Backtracking,643,worst,16,13,7368,7367,false,131071,0.0003093010,0.309301
Java,Backtracking,644,worst,16,14,8291,8290,false,131071,0.0002066000,0.206600
Java,Backtracking,645,worst,16,15,8910,8909,false,131071,0.0001773000,0.177300
Java,Backtracking,646,worst,16,16,7731,7730,false,131071,0.0002281000,0.228100
Java,Backtracking,647,worst,16,17,8272,8271,false,131071,0.0002225000,0.222500
Java,Backtracking,648,worst,16,18,8925,8924,false,131071,0.0002138990,0.213899
Java,Backtracking,649,worst,16,19,7792,7791,false,131071,0.0001774990,0.177499
Java,Backtracking,650,worst,16,20,8169,8168,false,131071,0.0002278010,0.227801
Java,Backtracking,651,worst,16,21,7699,7698,false,131071,0.0001767000,0.176700
Java,Backtracking,652,worst,16,22,6755,6754,false,131071,0.0001766000,0.176600
Java,Backtracking,653,worst,16,23,5773,5772,false,131071,0.0001767000,0.176700
Java,Backtracking,654,worst,16,24,9241,9240,false,131071,0.0001835000,0.183500
Java,Backtracking,655,worst,16,25,10465,10464,false,131071,0.0001772990,0.177299
Java,Backtracking,656,worst,16,26,8665,8664,false,131071,0.0001819000,0.181900
Java,Backtracking,657,worst,16,27,7015,7014,false,131071,0.0001766000,0.176600
Java,Backtracking,658,worst,16,28,8456,8455,false,131071,0.0001761000,0.176100
Java,Backtracking,659,worst,16,29,9138,9137,false,131071,0.0001766000,0.176600
Java,Backtracking,660,worst,16,30,7675,7674,false,131071,0.0001764990,0.176499
Java,Backtracking,661,worst,18,1,6850,6849,false,524287,0.0007045990,0.704599
Java,Backtracking,662,worst,18,2,8804,8803,false,524287,0.0006982000,0.698200
Java,Backtracking,663,worst,18,3,10815,10814,false,524287,0.0007058990,0.705899
Java,Backtracking,664,worst,18,4,8904,8903,false,524287,0.0007226010,0.722601
Java,Backtracking,665,worst,18,5,8434,8433,false,524287,0.0007075990,0.707599
Java,Backtracking,666,worst,18,6,8466,8465,false,524287,0.0007052010,0.705201
Java,Backtracking,667,worst,18,7,9195,9194,false,524287,0.0007177010,0.717701
Java,Backtracking,668,worst,18,8,12853,12852,false,524287,0.0007061000,0.706100
Java,Backtracking,669,worst,18,9,8413,8412,false,524287,0.0007205990,0.720599
Java,Backtracking,670,worst,18,10,8266,8265,false,524287,0.0007119010,0.711901
Java,Backtracking,671,worst,18,11,10116,10115,false,524287,0.0007119000,0.711900
Java,Backtracking,672,worst,18,12,9473,9472,false,524287,0.0007443990,0.744399
Java,Backtracking,673,worst,18,13,8070,8069,false,524287,0.0007144990,0.714499
Java,Backtracking,674,worst,18,14,8243,8242,false,524287,0.0007143000,0.714300
Java,Backtracking,675,worst,18,15,8877,8876,false,524287,0.0007061000,0.706100
Java,Backtracking,676,worst,18,16,8613,8612,false,524287,0.0007086000,0.708600
Java,Backtracking,677,worst,18,17,8031,8030,false,524287,0.0007121000,0.712100
Java,Backtracking,678,worst,18,18,7610,7609,false,524287,0.0007435000,0.743500
Java,Backtracking,679,worst,18,19,7733,7732,false,524287,0.0007648000,0.764800
Java,Backtracking,680,worst,18,20,11548,11547,false,524287,0.0007055990,0.705599
Java,Backtracking,681,worst,18,21,9704,9703,false,524287,0.0007143990,0.714399
Java,Backtracking,682,worst,18,22,8876,8875,false,524287,0.0007089000,0.708900
Java,Backtracking,683,worst,18,23,10324,10323,false,524287,0.0007063010,0.706301
Java,Backtracking,684,worst,18,24,9064,9063,false,524287,0.0007102000,0.710200
Java,Backtracking,685,worst,18,25,8709,8708,false,524287,0.0007040000,0.704000
Java,Backtracking,686,worst,18,26,7849,7848,false,524287,0.0007042000,0.704200
Java,Backtracking,687,worst,18,27,9435,9434,false,524287,0.0007036000,0.703600
Java,Backtracking,688,worst,18,28,10479,10478,false,524287,0.0007076000,0.707600
Java,Backtracking,689,worst,18,29,8668,8667,false,524287,0.0007128000,0.712800
Java,Backtracking,690,worst,18,30,9821,9820,false,524287,0.0007050000,0.705000
Java,Backtracking,691,worst,20,1,12005,12004,false,2097151,0.0028635000,2.863500
Java,Backtracking,692,worst,20,2,9687,9686,false,2097151,0.0029004000,2.900400
Java,Backtracking,693,worst,20,3,8842,8841,false,2097151,0.0028451990,2.845199
Java,Backtracking,694,worst,20,4,10399,10398,false,2097151,0.0028935990,2.893599
Java,Backtracking,695,worst,20,5,12386,12385,false,2097151,0.0029503010,2.950301
Java,Backtracking,696,worst,20,6,9056,9055,false,2097151,0.0028601000,2.860100
Java,Backtracking,697,worst,20,7,9839,9838,false,2097151,0.0087809000,8.780900
Java,Backtracking,698,worst,20,8,12275,12274,false,2097151,0.0035585000,3.558500
Java,Backtracking,699,worst,20,9,8222,8221,false,2097151,0.0030199000,3.019900
Java,Backtracking,700,worst,20,10,9703,9702,false,2097151,0.0037156000,3.715600
